Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
ABCC11	7	0	No	N/A	No	1	1	1	1	0.589	1	1	1	1	1	1	1	1	1	1	0
INPP5K	1	0.787946428571429	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRIO	14	0.330319664191153	No	N/A	No	1	1.0	1	1	0.631	1	1	1	1	1	1	1	1	1	1	0
AMN1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RHOF	4	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLRC2	1	0.58008658008658	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF385A	3	0	No	N/A	No	1	1.0	1	1	0.658	1	1	1	1	1	1	1	1	1	1	0
TRIM10	5	0.956340956340956	No	N/A	No	1	1	1	1	0.620	1	1	1	1	1	1	1	1	1	1	0
TAF7	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PTER	2	1	No	N/A	No	1	0.5542024080784177	1	1	0.256	1	1	1	1	1	1	1	1	1	1	0
ZNF683	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RBL1	6	0.741573033707865	No	N/A	No	1	1.0	1	1	0.875	1	1	1	1	1	1	1	0.225092121303826	1	1	0
TRAK2	10	0	No	N/A	No	1	0.8875971299349125	0.178084351569	1	0.821	1	1	1	1	1	1	1	1	1	1	0
SENP2	1	0.387096774193548	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HDAC3	6	0.899532710280374	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCDHGA11	43	0.704812834224599	No	N/A	No	1	1	1	1	0.560	1	1	1	1	1	0.921086	1	0.0347370352334568	1	1	1
CD99L2	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DHX9	9	0.936220472440945	No	N/A	No	1	0.43792842032280144	1	1	0.287	1	1	1	1	1	1	1	1	1	1	0
IMPA1	3	0.824404761904762	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF681	5	0.807751937984496	No	N/A	No	1	1	1	1	0.725	1	1	1	1	1	1	1	1	1	1	0
MBD1	9	0	No	N/A	No	1	0.7650308182275461	1	1	0.0799	1	1	1	1	1	1	1	1	1	1	0
KLHDC7B	2	0.474747474747475	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HEXIM1	2	0.295264623955432	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABCB7	7	0.859229747675963	No	N/A	No	1	1.0	1	1	0.956	1	1	1	1	1	1	1	1	1	1	0
GABRR1	2	0.670146137787056	No	N/A	No	1	1	1	1	0.194	1	1	1	1	1	1	1	1	1	1	0
NR1I3	4	0	No	N/A	No	1	1	1	1	0.611	1	1	1	1	1	1	1	1	1	1	0
PLAC1L	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FAM21C	4	0	No	N/A	No	1	0.3410070994930871	1	1	0.321	1	1	1	1	1	1	1	1	1	1	0
FES	7	0.953771289537713	No	N/A	No	1	0.6022135679313358	1	1	0.994	1	1	1	1	1	1	1	0.0938500446212077	1	0.04382482	1
FGD5	7	0.348153214774282	No	N/A	No	1	1.0	1	1	0.540	1	1	1	1	1	1	1	1	1	1	0
CYP3A4	4	0.960238568588469	No	N/A	No	1	1	1	1	0.654	1	1	1	1	1	1	1	1	1	1	0
MTF2	4	0.214165261382799	No	N/A	No	1	1.0	1	1	0.165	1	1	1	1	1	1	1	1	1	1	0
GGPS1	3	0	No	N/A	No	1	1.0	1	1	0.336	1	1	1	1	1	1	1	1	1	1	0
ZNF8	3	0	No	N/A	No	1	1	1	1	0.374	1	1	1	1	1	1	1	0.176264771998784	1	1	0
OSBPL6	4	0.396246089676747	No	N/A	No	1	1	1	1	0.637	1	1	1	1	1	1	1	1	1	1	0
PRDM16	6	0.405172413793103	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.660	1	1	1	1	1	1	1	1	1	1	0
EGF	5	0.690140845070423	No	N/A	No	1	1	1	1	0.336	1	1	1	1	1	1	1	1	1	1	0
VNN3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DDIT3	6	0	No	TSG	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
INO80B	7	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COLEC10	1	0.667870036101083	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MRPL49	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAGEA11	4	0.498834498834499	No	N/A	No	1	1	1	1	0.969	1	1	1	1	1	1	1	1	1	1	0
MEIOB	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FDCSP	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZDHHC24	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FSTL1	1	0.282467532467532	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C17orf77	4	0	No	N/A	No	1	1	1	1	0.173	1	1	1	1	1	1	1	1	1	1	0
OPTC	2	0.66566265060241	No	N/A	No	1	1	1	1	0.104	1	1	1	1	1	1	1	1	1	1	0
PCDHGA3	121	0.748927038626609	No	N/A	No	1	1	1	1	0.0272	1	1	1	1	1	1	1	0.200038337296851	1	1	1
FAM153A	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DOCK10	13	0.266697163769442	No	N/A	No	1	1.0	1	1	0.685	1	1	1	1	1	1	1	0.196091930043398	1	1	0
LGALSL	1	0.848837209302326	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TNNI2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CORO1C	5	0	No	N/A	No	1	0.5445546417434137	1	1	0.407	1	1	1	1	1	1	1	1	1	1	0
SASH1	6	0.170008019246191	No	N/A	No	1	1.0	1	1	0.544	1	1	1	1	1	1	1	0.180598068016448	1	1	0
ZC3HC1	4	0	No	N/A	No	1	0.287562226213573	1	1	0.771	1	1	1	1	1	1	1	0.169600398110607	1	1	0
DMPK	4	0.724569640062598	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ADIG	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MED19	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPSF7	4	0.328793774319066	No	N/A	No	1	1.0	1	1	0.264	1	1	1	1	1	1	1	0.159501576608092	1	1	0
RLIM	3	0	No	N/A	No	1	1.0	1	1	0.315	1	1	1	1	1	1	1	1	1	1	0
SLC25A24	1	0.989517819706499	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C12orf75	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TWF1	2	0	No	N/A	No	1	0.6278395390799861	1	1	0.0153	1	1	1	1	1	1	1	1	1	1	1
GAB4	2	0	No	N/A	No	1	1	1	1	0.861	1	1	1	1	1	1	1	1	1	1	0
C8orf47	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LGSN	3	0.854616895874263	No	N/A	No	1	1	1	1	0.185	1	1	1	1	1	1	1	1	1	1	0
COBL	4	0	No	N/A	No	1	1.0	1	1	0.137	1	1	1	1	1	1	1	1	1	1	0
OR1A2	4	0.919093851132686	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.138236733221908	1	1	0
CYTH2	4	0	No	N/A	No	1	1	1	1	0.982	1	1	1	1	1	1	1	1	1	1	0
FAM22E	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRKAA2	4	1	No	N/A	No	1	0.18938647800849404	1	1	0.210	1	1	1	1	1	1	1	0.173015571325131	1	1	0
OXSM	4	0.928104575163399	No	N/A	No	1	0.025752781417488886	1	1	0.203	1	1	1	1	1	1	1	1	1	1	1
ERC2	5	0	No	N/A	No	1	1	1	1	0.352	1	1	1	1	1	1	1	1	1	1	0
RLTPR	5	0.462717770034843	No	N/A	No	1	1	1	1	0.775	1	1	1	1	1	1	1	1	1	1	0
MUC13	2	0	No	N/A	No	1	1	1	1	0.232	1	1	1	1	1	1	1	1	1	1	0
GPR137C	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM39B	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PIP4K2A	3	0.970443349753695	No	N/A	No	1	1.0	1	1	0.179	1	1	1	1	1	1	1	1	1	1	0
CHPT1	5	0	No	N/A	No	1	0.6404214791793914	1	1	0.553	1	1	1	1	1	1	1	1	1	1	0
ATP10B	17	0	No	N/A	No	1	1	1	1	0.768	1	1	1	1	1	1	1	1	1	1	0
IGFBP4	1	0.693798449612403	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JAKMIP2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SEMA4B	1	0.741935483870968	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OLA1	2	0	No	N/A	No	1	0.4461811741195668	1	1	0.871	1	1	1	1	1	1	1	1	1	1	0
CCDC64B	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C6orf211	2	0.986394557823129	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FAM127B	5	0	No	N/A	No	1	1.0	1	1	0.468	1	1	1	1	1	1	1	1	1	1	0
IGSF3	5	0	No	N/A	No	1	1.0	1	1	0.842	1	1	1	1	1	1	1	1	1	1	0
ST6GALNAC2	2	0.598930481283422	No	N/A	No	1	1.0	1	1	0.920	1	1	1	1	1	1	1	1	1	1	0
AL022328.1	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BANK1	6	0	No	N/A	No	1	1	1	1	0.865	1	1	1	1	1	1	1	1	1	1	0
TERF2IP	4	0.390977443609023	No	N/A	No	1	0.925590237912932	1	1	0.944	1	1	1	1	1	1	1	1	1	1	0
PRSS55	2	0.75	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IFI27L1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMPRSS11F	1	0.577625570776256	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IL1F10	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DEPDC5	14	0	No	N/A	No	1	0.4511350189507901	1	1	0.505	1	1	1	1	1	1	1	1	1	1	0
APOBEC3B	2	0	No	OG/TSG	Other germline drivers in other tissues	1	1.0	1	1	0.593	1	1	1	1	1	1	1	1	1	1	0
HAT1	1	0.778042959427208	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CLTA	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DNAAF1	2	0.202758620689655	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RNF185	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CTNNB1	2	0	No	OG	Missense somatic drivers in other tissues	1	1.0	1	1	0.416	1	1	1	1	1	1	1	1	1	1	0
PPP1R3B	2	0.52280701754386	No	N/A	No	1	0.42656955305089794	1	1	0.338	1	1	1	1	1	1	1	1	1	1	0
COL11A1	9	0	No	N/A	No	1	1	1	1	0.267	1	1	1	1	1	1	1	1	1	1	0
PLEKHG4B	6	0.250196695515342	No	N/A	No	1	1	1	1	0.206	1	1	1	1	1	1	1	1	1	1	0
RCOR1	1	1	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NID2	10	0.434909090909091	No	N/A	No	1	0.9140848759008438	1	1	0.919	1	1	1	1	1	1	1	1	1	1	0
TXNL1	2	0.958477508650519	No	N/A	No	1	0.9688788185212435	1	1	0.562	1	1	1	1	1	1	1	1	1	1	0
VEGFB	4	0.613526570048309	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIAA2018	12	0	No	N/A	No	1	0.984925825481133	1	1	0.215	1	1	1	1	1	1	1	1	1	1	0
C20orf196	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM169	3	0	No	N/A	No	1	1	1	1	0.392	1	1	1	1	1	1	1	1	1	1	0
POGK	2	0	No	N/A	No	1	1.0	1	1	0.140	1	1	1	1	1	1	1	1	1	1	0
ASIC4	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ANKS6	5	0	No	N/A	No	1	1.0	1	1	0.554	1	1	1	1	1	1	1	1	1	1	0
CCDC7	4	0	No	N/A	No	5.322570e-01	1	1	1	0.121	1	1	1	1	1	1	1	1	1	1	0
NCR2	3	0.405797101449275	No	N/A	No	1	1	1	1	0.915	1	1	1	1	1	1	1	1	1	1	0
PGM2	5	0.679738562091503	No	N/A	No	1	0.07826338614658257	1	1	0.339	1	1	1	1	1	1	1	1	1	1	0
EHF	1	0.369565217391304	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNL3	13	0.477231329690346	No	N/A	No	1	1.0	1	1	0.670	1	1	1	1	1	1	1	1	1	1	0
ATPIF1	2	0.735849056603774	No	N/A	No	1	0.25506876561638214	1	1	0.460	1	1	1	1	1	1	1	1	1	1	0
BORA	8	0	No	N/A	No	1	0.14634025388620958	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SV2B	4	0	No	N/A	No	1	1	1	1	0.878	1	1	1	1	1	1	1	0.103665151015972	1	1	0
RPS16	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TPP2	8	0	No	N/A	No	1	1.0	0.045345144032	1	0.498	1	1	1	1	1	1	1	1	1	1	1
RSPH10B2	4	0	No	N/A	No	1	1	1	1	0.222	1	1	1	1	1	1	1	1	1	1	0
CTD-2276I23.2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPSF3L	2	0.731023102310231	No	N/A	No	1	0.5535870470980914	1	1	0.137	1	1	1	1	1	1	1	1	1	1	0
COQ4	1	0.641509433962264	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VPS72	3	0.189333333333333	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ANKRD1	2	0.70846394984326	No	N/A	No	1	1	1	1	0.911	1	1	1	1	1	1	1	1	1	1	0
MRPS16	4	0.985401459854015	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HCRTR1	2	0.997647058823529	No	N/A	No	1	1	1	1	0.479	1	1	1	1	1	1	1	1	1	1	0
IL1RL2	10	0	No	N/A	No	1	1	1	1	0.0461	1	1	1	1	1	1	1	0.10042757460606	1	1	1
SLC30A10	6	0	No	N/A	No	1	1	1	1	0.831	1	1	1	1	1	1	1	1	1	1	0
IER3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ETS2	7	0.573560767590618	No	N/A	No	1	0.9058115567803469	1	1	0.375	1	1	1	1	1	1	1	1	1	1	0
GOLGA8H	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PIGG	7	0	No	N/A	No	1	1.0	1	1	0.402	1	1	1	1	1	1	1	1	1	1	0
TESPA1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0114682503063726	1	1	1
C11orf83	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AJUBA	3	0.120817843866171	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ALDH1A3	6	0.966796875	No	N/A	No	1	0.26088923387522395	1	1	0.703	1	1	1	1	1	1	1	0.0153644722964575	1	1	1
SPINK14	1	0.56701030927835	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BCKDHB	1	0.872448979591837	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP11-454H13.5	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MKNK2	4	0.845161290322581	No	N/A	No	1	1.0	1	1	0.745	1	1	1	1	1	1	1	1	1	1	0
RP11-831H9.16	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
USH1G	4	0	No	N/A	No	1	1	1	1	0.537	1	1	1	1	1	1	1	1	1	1	0
CDKN1B	12	0	Yes	TSG	Other somatic drivers in matching tissue	6.247821e-06	0.00017071687387327215	0.0202341191644	1	0.652	1	1	1	1	1	1	1	1	1	1	3
SH2B3	5	0.384347826086957	No	TSG	Missense somatic drivers in other tissues	1	0.6962069503391428	1	1	0.411	1	1	1	1	1	1	1	1	1	1	0
MED13L	12	0	No	N/A	No	1	0.6353527738516732	1	1	0.493	1	1	1	1	1	1	1	1	1	1	0
NARFL	6	0.834033613445378	No	N/A	No	1	0.6342340248873735	1	1	0.746	1	1	1	1	1	1	1	0.0909495404553256	1	1	0
NRAS	3	0.994708994708995	No	OG	Missense somatic drivers in other tissues	1	0.9846203863156014	1	1	0.377	1	1	1	1	1	1	1	0.143583771281485	1	1	0
YJEFN3	6	0	No	N/A	No	1	1	1	1	0.504	1	1	1	1	1	1	1	1	1	1	0
LYPD3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FANCF	2	0.540106951871658	No	Unk	Other germline drivers in other tissues	1	0.6116722645680089	1	1	0.451	1	1	1	1	1	1	1	0.0649096728585931	1	1	0
LMAN2L	1	0.771587743732591	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TAS2R14	2	0	No	N/A	No	1	1	1	1	0.690	1	1	1	1	1	1	1	1	1	1	0
BLVRB	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ANKS1B	9	0	No	N/A	No	1	1	1	1	0.346	1	1	1	1	1	1	1	1	1	1	0
NF2	3	1	No	TSG	Missense somatic drivers in other tissues	1	0.9513611173796079	1	1	0.511	1	1	1	1	1	1	1	1	1	1	0
FEM1C	2	0.424635332252836	No	N/A	No	1	0.49758664254895907	1	1	0.212	1	1	1	1	1	1	1	1	1	1	0
PDCD4	3	0.746268656716418	No	N/A	No	1	0.8256630468953282	1	1	0.145	1	1	1	1	1	1	1	0.0280271923411536	1	1	1
GIGYF1	8	0	No	N/A	No	1	1.0	0.0377590215754	 0.0003455812 	0.966	1	1	1	1	1	1	1	1	1	1	2
BCAP31	5	0.210862619808307	No	N/A	No	1	0.09719548044117453	1	1	0.207	1	1	1	1	1	1	1	1	1	1	0
GIP	3	0.274509803921569	No	N/A	No	1	1	1	1	0.911	1	1	1	1	1	1	1	1	1	1	0
ADPRHL1	3	0.997175141242938	No	N/A	No	1	1	1	1	0.668	1	1	1	1	1	1	1	1	1	1	0
SOHLH1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CWC25	3	0	No	N/A	No	1	1.0	1	1	0.692	1	1	1	1	1	1	1	0.177389272130047	1	1	0
DPP9	2	0.897982062780269	No	N/A	No	1	1	1	1	0.625	1	1	1	1	1	1	1	0.119595698720701	1	1	0
KRTCAP2	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C11orf84	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP1L1	13	0.135416666666667	No	N/A	No	1	1	1	1	0.949	1	1	1	1	1	1	1	1	1	1	0
PGAM1	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NKAIN2	4	0	No	N/A	No	1	1	1	1	0.408	1	1	1	1	1	1	1	1	1	1	0
SIGLEC11	11	0.322349570200573	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LHCGR	10	0.473533619456366	No	N/A	No	1	1	1	 0.000290809 	0.553	1	1	1	1	1	0.332667	1	1	1	1	1
SPRED3	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCR8	1	0.96056338028169	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MTRF1	3	0	No	N/A	No	1	1.0	1	1	0.564	1	1	1	1	1	1	1	1	1	1	0
PRMT2	4	0	No	N/A	No	1	0.5191161090401265	1	1	0.605	1	1	1	1	1	1	1	1	1	1	0
TNIP1	4	0	No	N/A	No	1	1.0	1	1	0.456	1	1	1	1	1	1	1	1	1	1	0
CKB	1	1	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGAP10	2	0.811704834605598	No	N/A	No	1	1.0	1	1	0.733	1	1	1	1	1	1	1	0.0634957374101221	1	1	0
MFAP5	2	0	No	N/A	No	1	1	1	1	0.724	1	1	1	1	1	1	1	1	1	1	0
ERMP1	5	0	No	N/A	No	1	1.0	1	1	0.959	1	1	1	1	1	1	1	1	1	1	0
DCN	2	0.919220055710306	No	N/A	No	1	0.3624574637356123	1	1	0.559	1	1	1	1	1	1	1	1	1	1	0
TYW1	5	0.637978142076503	No	N/A	No	1	1.0	1	1	0.619	1	1	1	1	1	1	1	1	1	1	0
ADAMTS9	11	0.308010335917313	No	N/A	No	1	0.8559224603866706	1	1	0.805	1	1	1	1	1	1	1	1	1	1	0
OR4A5	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ORC5	2	0.993103448275862	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0980276621431971	1	1	0
DPY19L1	4	0	No	N/A	No	1	1.0	1	1	0.367	1	1	1	1	1	1	1	1	1	1	0
FAM120C	9	0	No	N/A	No	1	0.9165766183361419	1	1	0.152	1	1	1	1	1	1	1	1	1	1	0
CDK2AP2	4	0.523809523809524	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AVPR1B	5	0.794811320754717	No	N/A	No	1	1	1	1	0.672	1	1	1	1	1	1	1	1	1	1	0
ZNF100	2	0.693726937269373	No	N/A	No	1	1.0	1	1	0.226	1	1	1	1	1	1	1	0.0166086454892323	1	1	1
TEX40	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AGMAT	4	0.892045454545455	No	N/A	No	1	1	1	1	0.778	1	1	1	1	1	1	1	1	1	1	0
ACTN1	5	0	No	N/A	No	1	1	1	1	0.865	1	1	1	1	1	1	1	1	1	1	0
GJB1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR5AN1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NOX4	2	0	No	N/A	No	1	1	1	1	0.773	1	1	1	1	1	1	1	1	1	1	0
OR4C5	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DCX	2	0.8140589569161	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RANBP6	7	0.882352941176471	No	N/A	No	1	1.0	1	1	0.857	1	1	1	1	1	1	1	1	1	1	0
YEATS4	2	0.638766519823789	No	N/A	No	1	1.0	1	1	0.942	1	1	1	1	1	1	1	1	1	1	0
SLC47A2	3	0.81063122923588	No	N/A	No	1	1	1	1	0.617	1	1	1	1	1	1	1	1	1	1	0
GAK	2	0.665141113653699	No	N/A	No	1	1.0	1	1	0.621	1	1	1	1	1	1	1	1	1	1	0
HMGB2	3	0	No	N/A	No	1	1.0	1	1	0.614	1	1	1	1	1	1	1	0.163591203134592	1	1	0
NR3C1	3	0.484575835475578	No	N/A	No	1	0.11933655747013013	1	1	0.199	1	1	1	1	1	1	1	1	1	1	0
MTUS2	5	0	No	N/A	No	1	1	1	1	0.0378	1	1	1	1	1	1	1	0.103493746541856	1	1	1
KIFAP3	4	0	No	N/A	No	1	1.0	1	1	0.469	1	1	1	1	1	1	1	1	1	1	0
RAB3A	4	1	No	N/A	No	1	1	1	1	0.0354	1	1	1	1	1	1	1	1	1	1	1
BPTF	14	0	No	N/A	No	1	0.6635750788147522	1	1	0.980	1	1	1	1	1	1	1	1	1	1	0
RINT1	4	0	No	N/A	No	1	0.6785361850279455	1	1	0.957	1	1	1	1	1	1	1	1	1	1	0
PPAT	5	0.974854932301741	No	N/A	No	1	0.8430462226555274	1	1	0.281	1	1	1	1	1	1	1	1	1	1	0
C16orf86	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IPCEF1	3	0.228310502283105	No	N/A	No	1	1	1	1	0.849	1	1	1	1	1	1	1	1	1	1	0
B3GALTL	3	0	No	N/A	No	1	1.0	1	1	0.186	1	1	1	1	1	1	1	1	1	1	0
PITPNM1	9	0.207395498392283	No	N/A	No	1	1.0	1	1	0.401	1	1	1	1	1	1	1	0.196126722037276	1	1	0
HBB	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.108424198849563	1	1	0
INCENP	4	0.127450980392157	No	N/A	No	1	0.6882310763043589	1	1	0.934	1	1	1	1	1	1	1	0.188446854419228	1	1	0
FAM89A	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPARC	2	0.772277227722772	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCL11	1	0.762886597938144	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IP6K3	4	0	No	N/A	No	1	1	1	1	0.764	1	1	1	1	1	1	1	1	1	1	0
ATG2A	7	0	No	N/A	No	1	1.0	1	1	0.304	1	1	1	1	1	1	1	1	1	1	0
FBXW4	5	0.919902912621359	No	N/A	No	1	0.1449369258407855	1	1	0.681	1	1	1	1	1	1	1	1	1	1	0
SMIM12	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MMP24	6	0.756589147286822	No	N/A	No	1	0.9641985623994908	1	1	0.451	1	1	1	1	1	1	1	1	1	1	0
C9orf152	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLU7	2	0	No	N/A	No	1	1.0	1	1	0.928	1	1	1	1	1	1	1	0.0740839974063596	1	1	0
CCM2L	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GLYATL1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PSPH	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLCXD2	5	0	No	N/A	No	1	1	1	1	0.794	1	1	1	1	1	1	1	1	1	1	0
ELOVL4	3	0	No	N/A	No	1	1	1	1	0.901	1	1	1	1	1	1	1	0.22597122044984	1	1	0
TEX11	4	0	No	N/A	No	1	1	1	1	0.673	1	1	1	1	1	1	1	1	1	1	0
